Title	Lyrics	Value
Weep you no more (Charles Hubert Hastings Parry)	"Weep you no more, Sad fountains: What need you flow so fast ? Look how the snowy mountains Heaven's Sun doth gently Waste ! But my Sun's heav'nly eyes, View not your weeping, That now lies sleeping Softly, Now softly lies sleeping Sleep is a reconciling, A rest that peace begets; Doth not the sun rise smiling When fair at eve he sets ? Rest you then, rest, sad eyes ! Melt not in weeping, While she lies sleeping Softly, Now softly lies, sleeping."	0.196963659
Weep you no more sad fountains (John Dowland)	"Weep you no more, sad fountains, What need you flow so fast? Look how the snowy mountains, Heav'n's sun doth gently waste. But my sun's heav'n- ly eyes View not your weeping That now lies sleep- ing, sleep- ing, Soft- ly, soft- ly sleep- ing, now soft- ly lies sleeping."	0.421567259
"Weep, weep mine eyes (John Wilbye)"	"Weep, weep, weep, mine eyes, my heart can take no rest, Weep, weep, weep, my heart, mine eyes shall ne'er be blest. Weep eyes, weep heart, and both this accent cry: A thousand deaths I die, a thousand, thousand deaths I die, Flaminia, a thousand deaths I die. Ay me, ah, ah, cruel Fortune, ay me! Now, Leander, to die fear not. Death, do thy worst, I care not, Death, do thy worst, I care not, Death, do thy worst, I care not! I hope, I hope when I am dead in Elysian plain, in Elysian plain, in Elysian plain, To meet, and there with joy, and there with joy, and there with joy, with joy we'll love again."	0.428614373
Weeping full sore (William Byrd)	"Weeping full sore, weeping full sore, with face as fair as silver, not wanting rose nor lily white to paint it, I saw a lady walk, I saw a lady walk, fast by a river, upon whose banks Diana’s Nymphs all danced, Diana’s nymphs all danced. Her beauty great, her beauty great, had divers gods enchanted, among the which love was the first transformed, who unto her his bow, who unto her his bow, and shafts had granted, and by her sight, to adamant was turned, to adamant was turned. Alas quoth I, alas quoth I, what meaneth this demeanour, so fair a dame to be so full of sorrow? No wonder quoth a Nymph, she wanteth pleasure, she wanteth pleasure, her tears and sighs, her tears and sighs ne cease from eve to morrow: This lady, this lady, Rich is of the gifts of beauty, but unto her, are gifts of fortune dainty, are gifts of fortune dainty."	0.819639433
Welcome Yule (Steve Draper)	"Welcome Yule, welcome Yule, welcome, welcom, welcome Yule. Welcome be thou Heav'nly King, welcome come born in our morning Welcome for whom we shall sing: Welcome Yule, welcome Yule, welcome, welcom, welcome Yule. Welcome be ye candlemas, Welcome welcome be ye queen of bliss, Welcome Welcome Yule, Welcome be ye candlemas, welcome be ye queen of bliss, welcome to both more and less. Welcome Yule, welcome Yule, welcome, welcom, welcome Yule. Welcome be ye that are here, welcome all and make good cheer, welcome all another year. Welcome Yule, welcome Yule, Welcome Yule, welcome Yule, welcome Yule."	0.999999735
Were I a king (John Mundy)	"Were I a king, were I a king, I might, I might command content; Were I obscure, un- known should be my cares, unknown should be my cares, And were I dead, and were I dead, no thoughts, no thoughts should me torment, Nor words, nor words, nor wrongs, nor wrongs, nor loves, nor loves, nor hopes, nor fears. A doubtful choice, of three things one to crave, A kingdom, or a cottage, or a grave, or a grave, a kingdom, or a cottage, or a grave."	0.058691151
What ails my darling (Thomas Morley)	"What ails my darling, say, what ails my darling, what ails my sweet pretty darling, what ails my sweet, what ails mine own sweet darling? What ails my darling dear, thus sitting all alone, sitting all alone, all alone so weary? Say, why is my dear now not mer- ry? O cease, cease thus to grieve, to grieve thee, cease alas to grieve, thus to grieve thee to grieve thee, my dear cease to grieve thee, And a kiss withal here take to re- lieve thee. Up now arise thee arise thee; O how can my love alas lie sleeping, my love lie sleeping, how can my love lie sleep- ing, O how can my love lie sleep- ing, And see yon lusty leaping, and see you lusty, lusty, lusty leaping, lus- ty leap- ing? O who can lie asleeping, And see you lusty leaping, lusty, lusty, lusty leaping, lusty leap- ing? and see you lusty leaping, and see yon lusty, lusty leap- ing."	0.999413606
What doth my pretty darlingn (Michael East)	"What doth my pretty dar- ling, what doth my pretty darling, my pret- ty darling? What doth, what doth my song and chanting, what doth, what doth my song and chant- ing, what doth my song and chanting? That they sing not of her the praise and vaunting, the praise and vaunting? To her I give my violets, to her I give my violets, And garlands sweetly smelling, For to crown her sweet locks, for to crown her sweet locks, pure gold excelling, pure gold excelling, pure gold excelling, pure gold excelling."	0.856680067
What heart such doubled forcec (Michael East)	"What heart, what heart such doubled force, such doubled force, such doubled force resist- eth? such doubled force, such doubled force, such doubled force, such doubled force resisteth? Or to be won by them refuses? by them refuses? by them refus- es? by them refuses? in whom such excellence consisteth, in whom such excellence consisteth, For beauty, Gra- ces, for singing Muses, for singing, Mu- ses. Where music looks and beauty soundeth, where music looks and beauty soundeth, what heart so stony, what heart what heart so stony, what heart so sto- ny, but it woundeth? but it woundeth, it woundeth?"	0.794927766
What if I never speed (John Dowland)	"What if I never speed, shall I straight yield to despair, and still on sorrow feed that can no loss repair; or shall I change my love, for I find pow'r to depart, and in my reason prove I can command my heart? But if she will pity my desire, and my love requite, then ever shall she live my dear delight. Come, come, come, while I have a heart to desire thee. Come, come, come, for either I will love or admire thee."	0.505381544
What if a day (Anonymous)	"What if a day, or a month, or a year, Crown thy delights with a thousand sweet contentings, a thousand sweet contentings? May not the change of a night or an hour Cross thy delights with as many sad tormentings, as many sad tormentings? Fortune, honour, beauty, youth, Are but blossoms dying; Wanton pleasure, doting love, Are but shadows flying. All our joys are but toys, Idle thoughts deceiving, None hath pow'r of an hour Of the lifes bereav ing."	0.353736817
What if my mistress now (Thomas Morley)	"What if my mistress now will needs unconstant be? Wilt thou be then so false in love as well as she? No, no, such falsehood flee, though women faithless be, No, no, such falsehood flee, though women faithless be."	0.53190725
What is got by sighingn (John Liptrot Hatton)	"Prithee cease thy sighing, Pack thy care, thy care away; Night sets care adying, Turneth night to day. Ah me, ah me! What is got by sighing? What is got by sigh- ing? Hath thy mis- tress fooled thee? Caused thee sleep, sleep to lose? Maids as fair await thee, Surely thou canst choose. Ah me, ah me! What is got by sighing? What is got by sigh- ing? Fretting kill- eth pleasure, Makes thy love, thy love go cold; Life's a merry measure, sighing? What is got by sigh- ing?"	0.812993947
"What is life, or worldly pleasure (William Byrd)"	"What is life, or worldly pleasure? What is wealth or golden treasure? What is grace or Princes�?smiling? What are all in one combined, which divided so displease? Apish toys, and vain delights, mind’s unrest, and soul’s disease, and soul’s disease, and soul’s disease. - ease."	0.595855691
What is our lifef (Orlando Gibbons)	"What is our life, our life? a play of passion, what is our life, what is our life? our life? a play of pas- sion. Our mirth the music of division, of division. Our mothers' wombs the tir- inghouses be, Where we are dressed for this short comedy. Heaven the judìcious sharp spectator is, That sits and marks still who doth act amiss, that sits and marks still who doth act amiss. Our graves, our graves that hide us from the searching sun Are like drawn curtains when the play is done, when the play is done, the play is done, are like drawn curtains when the play is done. Thus march we, play- ing, thus march we, playing, thus march we, playing, to our latest rest, thus march we, playing, thus march we, playing, to our lat- est rest, thus march we, playing, to our latest rest, Only we die, we die in ear- nest, that's no jest, we die in earnest, that's no jest."	0.585567652
What needeth all this travail (John Wilbye)	"What need- eth all this tra- vail and tur- moil- ing, Short'ning the life's sweet pleasure, short'ning the life's sweet pleasure, short'ning the life's sweet pleasure, To seek this farfetch'd treasure, to seek this far- fetch'd treasure, to seek this far- fetch'd trea- sure In those hot climates, in those hot climates under Phoebus broil- ing, in those hot cli- mates, in those hot cli- mates under Phoebus broil- ing?"	0.815721286
What pleasure have great princes (William Byrd)	"What pleasure have great princes, more dainty to their choice, than herdmen wild, who careless in quiet life rejoice: and fortune’s fate not fearing, sing sweet, in Summer morning, and fortune’s fate not fearing, sing sweet, in Summer morning."	0.45649822
What poor astronomers are they (John Dowland)	"What poor astronomers are they take women's eyes for stars, and set their thoughts in battle 'ray, to fight such idle wars, when in the end they shall approve 'tis but a jest drawn out of love. out of love."	0.661266174
What sweeter music (Steve Draper)	"What sweeter music can we bring than a carol for to sing, the birth of this our heav'nly King. Awake the voice, awake the string. We see Him come and know Him ours. Dark night fly hence away Honour to this day that sees December turned to May if we may ask the reason say: We see Him come And know Him ours. The darling of the world is come, and fit it is we find a room to welcome Him, to welcome Him. The nobler part of all the house here is the heart. We see Him come We see Him come We see Him come and know Him ours."	0.891171493
What the bee is to the flow'ret (Charles Villiers Stanford)	"And what the bank, with verdure glowing, Is to waves that wander near, Whisp'ring kisses while they're going, That I'll be to you, my dear. But they say the bee's a rover, That he'll fly when sweets are gone; And when once the kiss is over, Faithless brooks will wander on, will wander, wander on, Well, well, 'tis but right that bees and brooks should sip and kiss them while they may, while they may."	0.573515526
What though her frowns (Francis Pilkington)	"What though her frowns, what though her frowns and hard entreaties kill? what though her frowns and hard entreaties kill? what though her frowns and hard entreaties kill? I will not cease to love, I will not cease to love, I will not cease to love, I will not cease to love, affect her, affect her still. Still will I love her beauty, still will I love her beauty, still will I love her beauty, still will I love her beauty, hate her scorn, Love her for beauty, love her for beauty at her beauty's morn, at her beau- ty's morn, at her beauty's morn, at her beau- ty's morn, at her beau- ty's morn, at her beauty's morn, at her beauty's morn, her beauty's morn."	0.995076845
What though sorrow oft befalls us (Johann Gottlieb Naumann)	"What though sorrow oft befalls us, Rend- ing faith- ful tender hearts; Strength to act, when duty calls us, May be ours, if joy departs. What though sorrow oft befalls us, Rend- ing faith- ful ten- der hearts; Strength to act May be ours, if joy departs, joy departs."	0.802927369
What voice of gladness (Charles Hubert Hastings Parry)	"What voice of gladness, hark! in heaven is ringing! From the sad fields the lark is up- ward winging, up- ward, up- ward, the lark is upward wing- ing. High thro' the mournful mist that blots our day, Their songs betray them soar- ing, their songs betray them soar- ing, their songs betray them soar- ing, soaring in the grey, their songs betray them soar- ing in the grey. See them! nay, nay, they in sunlight swim, nay they in sunlight swim; Above the furthest stain, above the furthest stain, of cloud attain; Their hearts in Music, their hearts in Mu- sic, their hearts in Music rain, in Music rain upon the plain. Sweet birds, sweet birds, far out of sight, your songs of plea- sure, your songs of plea- sure Dome us with joy as bright as heaven's best azure, your songs of pleasure dome us with joy, dome us with joy, with joy as bright, as bright as heaven's best azure, with joy as bright as heaven's best azure, as heaven's best azure."	0.950415103
When Allen-a-Dale went a-hunting (Robert Lucas Pearsall)	"The Abbot of Beverly cried, ""Oh, fie! "" As he rode out to dine with a knight hard by; But AllenaDale went ahunting, Al- lenaDale went ahunt- ing On the King's highway. Who was the father of AllenaDale? His sire was a Saxon and Lord of the vale, But the Normans came down with their proud chivalry, And they robbed him, and slew him, and burnt his roof- tree! So AllenaDale went ahunting, ahunting, a- hunt- ing, AllenaDale went ahunting, Al- lenaDale went ahunt- ing, went ahunting, went ahunting On the King's highway. He was a forester good, he was a forester good, A harper well skilled in ditty and tale, And the comrade of bold Robin Hood! And together they ranged the forest glade, And shot their arrows free: But because he could sing like a min- strel king, Why, Allen's the boy, for me Why, Allen's the boy for me, the boy, Why, Allen's the boy for me, the boy, the boy for me!"	0.889051345
When Arthur first in court began to wear long hanging sleaves (John Wall Callcott)	"When Arthur first in court began to wear long hanging sleeves; he entertained three serving men, and all of them were thieves. The first, he was an Irishman, wot. The first, he was an Irishman, the second was a Scot, the third, he was a Welshman, and all were knaves, I wot. The Irishman loved usquebaugh, the Scot loved ale called ""Blue Cap"", the Welshman he loved toasted cheese, and made his mouth like a mousetrap. Usquebaugh burnt the Irishman, but he pulled her out by the tail. Usquebaugh burned the Irishman, the Scot was drowned in ale, the Welshman had like to be choked with a mouse, but he pulled her out by the tail. Pulled her, pulled her, pulled her out by the tail. Pulled her, pulled, her, pulled her out by the tail."	0.765687356
When Cloris heard (John Wilbye)	"When Cloris heard of her Amyn- tas dying, She griev- ed, she griev- ed, she griev- ed then for her unkind deny- ing: Oft sighing, oft sighing, oft sighing sore, And with a heart unfeign- ed, I die, I die, I die, I die, I die, I die, I die, I die, I die, I die, I die, I die, I die, I die, I die, she thus complained. Whom, when Amyntas spied, Then both for joy outcried, I love, I love sweet Cloris' eye, I love, I love sweet Cloris' eye, And I Amyntas till I die."	0.369367119
When Francis dances with me (Sol Violinsky)	"When Francis Dances With Me, Hully Gee, I'm as gay as can be, He takes me to dances 'cause that's what I love, I fit in his arms like a motorman's glove, Oh, the BowBla, bla, bla, 'ry, bla, the Bowbla, bla, bla. 'ry, we don't go there any more, He wears a Tuxedo and Gee, how it fits, He looks like the Headwaiter up at the Ritz, and I wears a gown that's got twentyeight slits, When Francis Dances With Me. When Me."	0.51765809
When I dream of old Erin (Leo Friedman)	"When I Dream of Old Erin, I'm dreaming of you, With your sweet, roguish smile, and your true eyes of blue; For my Hm love, like the Shamrock, each Hm day stronger grew, When I Dream of Old Erin, I'm dreaming of you."	0.77668266
When I was otherwise (William Byrd)	"When I was otherwise than now I am, I loved more but skilled not so much, fair words and smiles, could have contented then, my simple age, my simple age and ignorance was such: But at the length, but at the length experience made me wonder, that hearts and tongues did lodge so far asunder, but at the length, but at the length experience made me wonder, that hearts and tongues did lodge so far asunder, that hearts and tongues did lodge so far asunder."	0.883150993
When Laura smiles (Thomas Campion)	When Laura smiles her sight revives both night and day. The earth and hea- ven view with delight her wanton play. And her speech with ever- flowing music doth repair The cruel wounds of sorrow and un- tam'd despair.	0.376797287
When Oriana walk'd (Thomas Bateson)	"When Oriana walk'd to take the air, when Oriana walk'd to take the air, the world did strive to entertain so fair, the world did strive to entertain, did strive to entertain, to entertain so fair, by Flora fair and sweetest flow'rs were strewn, by Flora fair and sweet- est flow'rs were strewn, by Flora fair and sweetest flow'rs were strewn along the way for her to tread upon, along the way for her to tread up- on: The trees did blossom, silver rivers ran, silver rivers ran, the wind did gently play upon her fan, and then for to delight her grace's ear, her gra- ce's ear, the woods a temple seem'd, the birds a choir, a choir, the birds a choir: Then sang the shepherds and nymphs of Diana, and nymphs of Diana, of Diana, and nymphs of Di- a- na, long live fair Oriana, long live fair Oria- na, long live fair Oriana, long live fair Oria- na!"	0.990467988
When comes my Gwen (Charles Hubert Hastings Parry)	"When comes my Gwen, More glorious then The sun in heav'n ap- peareth; And summer's self To meet this elf A smile more radiant weareth. When comes my love, The moon above Shines bright and ever brighter; And all the black and sullen wrack Grows in a moment lighter. When comes my Queen, The treetops green bow down to earth to greet her; And tempests high That rend the sky Dis- perse, ashamed to meet her. When comes my sweet Her love to greet, My cares and sorrows vanish; For on her face Rests heavenly grace, Which troubles all doth banish. When comes my dear, The darkness drear 'Twixt God and me is riven. Her loving eyes Reveal the skies And point the way, the way to heav'n."	0.509319763
When daisies pied (George Alexander Macfarren)	"When daisies pied, and violets blue, and ladysmocks all silver white, and cuckoobuds of yellow hue, do paint the meableach dows their with delight, when daisies pied, and violets blue, and ladysmocks all silverwhite, and cuckoobuds of yellow hue, do paint the meableach dows their with delight, The Cuckoo then, on ev'ry tree, mocks married men, Cuckoo, Cuckoo, Cuckoo, Cuckoo, Cuckoo, Cuckoo, Cuckoo, Cuckoo, Cuckoo, Cuckoo, Cuckoo, Cuckoo, word of fear, unpleasing to a married ear!"	0.19134363
When first by force (William Byrd)	"When first by force of fatal destiny, from Carthage town the Troyan knight did sail, Queen Dido fair, with woeful weeping eye, his strange depart did grievously bewail, And when no sighs nor tears could ease her smart, with sword full sharp, with sword full sharp she pierced, she pierced her tender heart. And when no heart."	0.510956123
When from my love I looked for love (John Bartlet)	"When from my love I looked for love And kind affection's due, Too well I found her vows to prove Most faithless and untrue For when I did ask her why, Most sharply she did reply That she with me did ne'er agree To love but jestingly. For ly."	0.769296519
When icicles hang by the wall (Charles Hubert Hastings Parry)	"When icicles hang by the wall And Dick the shepherd blows his nail, And Tom bears logs into the hall And milk comes frozen home in pail; When blood is nipt, and ways be fowl, Then nightly sings the staring owl Tuwhoo tuwhit tuwhoo a merry note ! While greasy Joan doth keel the pot. When all around the wind doth blow And coughing drowns the parsons saw And birds sit brooding in the snow And Marions nose looks red and raw; And roasted crabs hiss in the bowl Then nightly sings the staring owl, Tuwhoo ! tuwhit ! tuwhoo a merry note ! While greasy Joan doth keel the pot."	0.083976999
When icicles hang by the wall (George Alexander Macfarren)	"When icicles hang by the wall, doth blow, And Dick, the shep- herd, blows his nail, And Tom bears logs ing into the hall, And milk ricomes fro-- zen, fro- zen home in pail, When blood is nipp'd, and ways in be foul, the staring owl, Towho, tuwhit, towho, Towho, tuwhit, towho, a mer- ry note, a mer- ry note, a mer- ry, mer- ry, merry note, While grea- sy, grea- sy Joan doth keel the pot, While grea- sy Joan doth keel the pot."	0.533160659
When last I strayed (Robert Lucas Pearsall)	"When last I strayed in- to the glade, All things were green and bloom- ing. The roses there were blushing fair, All that lay round perfu- ming. I drew me near a foun- tain clear, Which fresh and gay was play- ing, And there I saw my own true love, And she for me was stay- ing."	0.584746816
"When lo, by break of morning (Thomas Morley)"	"When loe, by break of morning, when loe, by break of morning, my love hir self adorning, my love hir sels adorning, when loe, by break of morning, when loe, by break of morning; when loe, by break of morning, my love hir self adorning, my love her self adorning, doth walk the woods of daintie, gathring sweet violets and cowflips plenty, gathring sweet violets and cowflips plenty, sweet violets and cowflips plenty, the birds enamour'd, the birds enamour'd, sing and praise my Flora, loe heer' a new aurora, loe heer' a new Aurora, loe heer' a new Aurora, the birds enamour'd, the birds enamour'd, sing and praise my Flora, loe heer' a new Arrora, loe heer' a new Aurora, loe heer' e new Aurora."	0.998228204
When lovers meet again (Charles Hubert Hastings Parry)	"When lovers meet again, Then ob- scure ways grow plain, Then crooked path are straight and the rough places smooth, Then weariness and weight Have wings as wide as love. For night is as the day; Love smiles love's tears away And all hard paths are smooth, When lovers, when lovers meet again. When lovers kiss again The dry bough blossoms then; Then rolls away the stone; Earth's bitterness is balm; Light through the night is blown; Peace rocks the world in calm; And the ebbing tide is full: For two souls are one soul, And ob- scure ways grow plain, When lov -- ers, when lovers meet again."	0.804264277
When others sing 'Venite exultemus' (John Dowland)	"When others sing Veni- te exultemus, Stand by and turn to No- li emulari, For Quare fremuerunt use O- re- mus; Vi- vat Eliza, Vi- vat Eliza, for an Ave Mari, And teach those swains that live about thy cell To sing A- men, A- men when thou dost pray so well."	0.577358171
When shall my wretched life (John Wilbye)	"When shall my wretched life give place to death? when shall my wretched life give place to death? That my sad cares may be enforc'd to leave me. Come saddest shadow, come saddest shadow, stop my vi- tal breath, For I am thine, then let not care bereave thee Of thy sad thrall but, with thy fatal dart, but, with thy fatal dart, Kill care and me, while care lies at my heart. Kill care and me, while care lies at my heart."	0.0331711
When shall we three meet againi (Samuel Webbe)	"When, when shall we three meet again, In thunder, in thunder, in thun- der, lightning, or in rain, in thunder, in thunder, in thun- der, lightning, or in rain? When the hur- ly- bur- lys done, That will be eer set of sun; Upon the heath. There we go to meet Macbeth. There well perform our magic rites, And raise such artificial sprights As by the strength of their illu- sion Shall draw him on to his confusion, to his confusion, Shall draw him on to his confusion. Well double, double, toil and trouble, And make our hell broth boil and bubble, Double, double, toil and trouble, And make our hell broth boil and bubble, Double, double, double, toil and trouble, And make our hell broth boil and bubble!"	0.07364569
"When spring begems the dewy scene, Op.8, no.4 (Alexander Campbell Mackenzie)"	"When spring begems the dewy scene, How sweet to walk the velvet green, When spring begems the dewy scene, How sweet to walk the velvet green, How sweet to walk the velvet green, When Spring be- And hear the zephyr's languid sighs, And hear the zephyr's languid sighs, As o'er the scent- ed mead he flies, As o'er the scented mead he flies, As o'er the scented mead he flies, he flies. When Spring begems the dewy scene, How sweet walk the velvet green, When spring begems the dewy scene, How sweet to walk the velvet green, How sweet to walk the velvet green. How sweet to mark the pout- ing vine, Ready to fall, ready to fall in tears of wine. Oh, is not this divine- ly sweet. How sweet to mark the pout- ing vine, Ready to fall, ready to fall in tears of wine, ready to fall in tears, in tears, of wine, in tears of wine. wine. When th'embow'r- ing bran- ches meet, Oh, is not this divine- ly sweet, Oh, is not this divinely sweet. When spring begems the dewy scene, How sweet to walk the velvet green, When spring begems the dewy scene, How sweet to walk the velvet green, How sweet to walk the velvet green, And hear the zephyr's languid sighs, And hear the zephyr's languid sighs, As o'er the scent- ed mead he flies, As o'er the scented mead he flies, As o'er the scented mead he flies, he flies. When Spring begems the dewy scene, How sweet to walk the velvet green, When spring begems the dewy scene, How sweet to walk the velvet green, How sweet to walk the velvet green, How sweet to walk the vel- vet green, the velvet green."	0.567156331
When the god of merry love (Thomas Campion)	"When the God of merry love As yet in his cradle lay, Thus his wither ' d nurse did say, Thou a wanton boy wilt prove To deceive the powers above; For by thy continual smiling, I see thy power of beguiling."	0.66227604
When twilight dews (Henry Hiles)	"When twilight dews are falling soft, Upon the rosy sea, I watch the star whose beam so oft Has lighted me to thee. And thou, I too, on that orb so dear, Ah, dost thou gaze at ev'n, And think, though lost for ever here, Thou'lt yet be mine in heaven, Thou'lt yet be mine in heaven, Thou'lt yet be mine in heaven!"	0.597120061
When twilight dews (James L. Gregory)	"When twilight dews are falling soft Upon the rosy sea, love, I watch the star whose beam so oft Has guided me to thee, love, And thou too on that orb so dear, Ah! dost thou gaze at e'en, And think, tho' lost to mem'ry here, Thou'lt yet be mine in heav'n, And think, tho' lost to mem'ry here, Thou'lt yet be mine in hea- ven. There's not a garden walk I tread, There's not a flower I see, love, But brings to mind some hope that's fled, Some joy I've lost with thee, love. and still I wish the hour was near, When, friends and foes forgiven, The pains, the ills we've wept through here, May turn to smiles in heav'n, The pains, the ills we've wept thro' here, May turn to smiles in heaven."	0.35183609
When we two parted (Charles Hubert Hastings Parry)	"When we two parted in silence and tears, Half broken hearted, to sever for years, Pale grew thy cheek and cold, Colder thy kiss; Truely that hour fortold Sor -- row to this ! The dew of the morning Sulk chill on my brow; It felt like the warning Of what I feel now. Thy vows are all broken, And light is thy fame: I hear thy name spoken And share in its shame. They name thee before me, A knell in my ear; A shudder comes o'er me --- Why wert thou so dear ? They know not I knew thee Who knew thee too well: Long, long shall I rue thee Too deep -- ly to tell. In secret we met: In silence I grieve That thy heart could forget, Thy spirit deceive. If I should meet thee After long years, How should I greet thee ? With si -- lence and tears."	0.129479952
When winds breathe soft (Samuel Webbe)	"along the silent deep, along the silent deep, The waters curl, the peaceful billows sleep, the billows sleep: A stronger, stronger gale the troubled waves awakes; The surface roughens, and the ocean shakes, the ocean shakes, the ocean shakes, the ocean shakes. More dreadful still, when furious storms arise, The mounting billows bellow to the skies; Unnumber'd surges lash the foaming coast, Unnumber'd surges lash the foaming coast: The raging waves, excited by the blast, Whiten with wrath, whiten with wrath, and split the sturdy mast, split the sturdy mast. Jehovah, God of gods, And bids the waters and the winds be still, be still. Hush'd, hush'd hush'd are the winds, hush'd, hush'd hush'd are the winds, the waters cease to roar; Safe are the seas, and silent as the shore. Now say, what joy elates the sailor's breast, With prosp'rous gale so unexpe- cted blest! What ease, what transport in each face is seen! The heav'ns look bright, the air and sea serene: For ev'ry 'plaint we hear a joyful strain To Him, whose pow'r unbounded rules the main, whose pow'r unbounded, unbounded, To Him, whose pow'r unbounded rules the main."	0.598249216
When you wore a tulip (Percy Wenrich)	"When You Wore a Tulip, a sweet yellow tulip, and I wore a big red rose, a big red rose, When you caressed me, 'twas then heaven blessed me, what a blessing, no one knows. knows, no one knows, You made life cheerie, when you called me dearie, 'twas down where the blue grass grows, Your lips were sweeter than julep, when you wore a tulip, and I wore a big red rose."	0.593633902
When younglings first - But when by proof (William Byrd)	"When younglings first on Cupid fix their sight, their sight, and see him naked, blindfold and a boy, and a boy, though bow and shafts and firebrand be his might, yet ween they he can work them none annoy, yet ween they he can work them none annoy, work them none annoy. And therefore with his purple wings they play, for glorious seemeth love though light as feather, and when they have done, and when they have done, they ween to scape away, for blind men say they, say they, shoot they know not whither, shoot they know not whither, they know not whither, not whither, shoot they know not whither, shoot they know not whither. But when by proof they find that he did see, that he did see, and that his wound did rather dim their sight, they wonder more how such a lad as he, should be of such surpassing power and might and might, and might, should be of such surpassing power and might, surpassing power and might: but Ants have galls, but Ants have galls, have galls, so hath the Bee his sting, so hath the Bee his sting, then shield me heavens from such a subtle thing, a subtle thing, then shield me heavens from such a subtle thing, then shield me heavens from such a subtle thing, then shield me heavens from such a subtle thing, a subtle thing."	0.115015601
Whence (Charles Hubert Hastings Parry)	"Will he come to us out of the west With hair all blowing free ? Will he come, the last and best, Over the flowing sea, Prophet of days to be ? Aye, he will come; the unseen choir Attend his steps with song, And on his breast a deep- toned lyre, And on his lips a word like fire To burn the ancient wrong. Bay crowned and goodlier than a king, With voice both strong and sweet The song of freedom he will sing And I from out of ther crowd shall fling My rosewreath at his feet."	0.259871432
Where fancy fond (William Byrd)	"Where fancy fond for pleasure pleads, and reason keeps poor hope in Jail: there time it is to take my beads, and pray, that beauty may prevail: or else despair, or else despair will win the field, where reason, where reason, hope, and pleasure, yield. or else despair, or else despair will win the field, where reason, where reason, hope, and pleasure yield."	0.490462697
Where griping grief (Richard Edwards)	"Where griping grief the heart would wound, and doleful dumps the mind oppress, there music with her silver sound is wont with speed to give redress; of troubled minds, for every sore, sweet Music hath a salve in store."	0.213100427
Where most my thoughts (John Wilbye)	"Where most my thoughts, there least mine eye is striking, where most my thoughts, there least mine eye is striking, there least mine eye is striking; Where least I come, there most my heart abideth, where least I come, there most my heart a- bideth; Where most I love, I ne- ver show my lik- ing; From what my mind doth hold, my bo- dy slid- eth: I careless seem, where most my care dependeth, my care dependeth; A coy regard, where most my soul at- tendeth, where most my soul at- tendeth, where most my soul at- tendeth, where most my soul at- tendeth, where most my soul at tend- eth."	0.792290288
Where shall the lover rest (Charles Hubert Hastings Parry)	"Where shall the lover rest, Whom the fates sever From his true maiden breast, Parted for ever ? Where through groves deep and high, Sounds the far billow, Where early violets lie under the willow. Elen loro, Soft shall be his pillow. There through the summer day, Cool streams are laving There, while the tepest sway, Scarce boughs are waving; There thou thy rest shalt take Parted for ever, Never again to wake, Never, O Never ! Elen loro, Never, O never Where shall the traitor rest, He the deceiver, Who could win maiden's breast, Ruin, and leave her ? In the lost battle, Borne down by the flying, Where mingles wars rattle, With groans of the dying; Eleulo --  ro There shall he be lying ! Her wing shall the eagle flap O'er the falsehearted, This warm blood the wolf shall lap, E're life be parted. Shame and dishonour sit By his grave ever Blessing shall hallow it Never, O Never ! Elen loro, Never, O never."	0.005937467
Where shall the lover rests (John Liptrot Hatton)	"Where shall the lover rest, Whom the fates sever From his true maiden's breast, Parted for ever? Where, through groves deep and high, Sounds the far billow, Where early violets die Under the willow. There, through the summer day, Cool streams are laving; There, while the tempests sway, Scarce are boughs waving; There, thy rest shalt thou take, Parted for ever, Never again to wake, Never, O never. In the lost battle, Borne down by the flying, Where mingles war's rattle, With groans of the dying. Her wings shall the eagle flap O'er the false- hearted; His warm blood the wolf shall lap, Ere life be parted. Shame and dishonour sit By his grave ever; Bless- ing shall hallow it, Never, O never."	0.030375844
Where the bee sucks (Robert Johnson II)	"Where the bee sucks, there suck I: in a cowslip's bell I lie, there I couch when owls do cry. On the bat's back I do fly, after sum mer merrily: merrily, merrily shall I live now, under the blossom that hangs on the bough, merrily, merrily shall I live now, under the blossom that hangs on the bough."	0.732266624
Where the columbines grow (A. J. Fynn)	"'Tis the land where the columbines grow, Overlooking the plains far below, While the cool summer breeze in the evergreen trees Softly sings where the columbines grow."	0.530654776
Where wavelets rippled gaily (Ciro Pinsuti)	Ah! Ah! Ah! Ah!	0.5
Wherefore sit I complainingn (Peter Philips)	"Wherefore sit I complaining, With sobs and groanings, sobs and groanings, out, alas, my disdaining? Never this mirth contents me, never this mirth contents me, When grief of mind tor- ments me. But cease this weeping, fool, she does but prove thee; Comfort false, hence away, for thou canst not move me, And you that saw too much, mine eyes, shall dearly buy it. Still thus to weep forever Your fountains shall persever, your fountains shall persever. O eyes that did espy it, that did espy it. False comfort, hence, for thou canst never ease me, false comfort, hence, for thou canst never ease me, false comfort, hence, for thou canst never ease me; Away, I say, thou canst not please me. Phyllis, I cry, Phyllis, I cry, Phyllis, I cry, for want of dying, for want of dying, See, I die, see, I die."	0.000721831
