Title	Lyrics	Value
21	I missed your 21st birthday, I been up at home Almost tried to call you, don't know if I should Hate to picture you half drunk, happy Hate to think you went out without me I'm sorry if you blame me, if I were you I would Thought you'd see it comin' but you never could I still haven't heard from your family But you said your mom always loved me Sometimes I go blurry-eyed Small talk and you tell me that you're on fire Lights on and it's black and white I couldn't stay forever I see the look in your eye and I'm biting my tongue You'll be the love of my life when I was young When the night is over don't call me up I'm already under I get a little bit alone sometimes and I miss you again I'll be the love of your life inside your head When the night is over don't call me up I'm already under Audrey said she saw you out past twelve o'clock Just because you're hurting doesn't mean I'm not If it doesn't go away by the the time I turn 30 I made a mistake and I'll tell you I'm, sorry (Sorry) Sometimes I go blurry-eyed Small talk and you tell me that you're on fire Lights on and it's black and white I couldn't stay forever I see the look in your eye and I'm biting my tongue You'll be the love of my life when I was young When the night is over don't call me up I'm already under I get a little bit alone sometimes and I miss you again I'll be the love of your life inside your head When the night is over don't call me up I'm already under	1
223's	"Rocco did it again Oh this ***** recordin'? That's crazy Hah, yeah, slatt You know, uh, whole lot of gang **** Baow, graow, baow, graow, blatt Uh, slatt, slatt, hold up, uh, uh, slatt, uh Blood, uh, baby, this the blood, uh, huh I don't use my hands, I let the blood talk, huh .223's and Maxi make you blood walk I can make any ***** hit the crip walk Crip walk, I'ma let my hip talk Put a .40 with the ****y, gotta kill up y'all Clean, ooh ooh ooh ooh ooh And the clip is see-ee-ee through What all do you want from me? AR's and them .223's ******' 'round with me, you see I'm hot, on 500 degrees Heard he caught a body Well that does not mean **** to me Got two on me, got two on me Blood Gang, yeah, suwoop on me Detrimental Me and Glokk all on your instrumental I kill a ***** and it really wasn't coincidental Stop all that flaggin' ****, you really on that actin' **** No, I ain't with no cappin' **** and I ain't on no rappin' **** No lackin', *****, you know it ain't no lackin', ***** I check in a blood ***** like, ""Ayy mane, what's brackin', *****?"" I'm two floors up on you *****s I'm two floors up on you *****s, yeah What all do you want from me? AR's and them .223's ******' 'round with me, you see I'm hot, on 500 degrees Heard he caught a body Well that does not mean **** to me Got two on me, got two on me Blood Gang, yeah, suwoop on me I'm like blatt (Uh-huh), We don't never play, he get whacked, like Tryna find his face, ain't no trace, ain't comin' back G-Nine, Mister Two-Glocks, just bought a MAC (Oh yeah) A MAC for your face, lil', We gon' rearrange your cap (Come here) One foot in the industry and one foot in the trap Invite that **** to my bloodline, I treat him like my strap 'Cause 'bout me he'll take a *****'s feet off the map Big B's 'til I'm sleep, push a P, he get clapped Two guns, that's the twin Glocks, I roger that part Colder than a ***** 'cause the ***** froze at that Like apostrophe, Google forgot a comma in the back Say I'm worth 250K, we can bet a trey on that, ***** What all do you want from me? AR's and them .223's ******' 'round with me, you see I'm hot, on 500 degrees Heard he caught a body Well that does not mean **** to me Got two on me, got two on me Blood Gang, yeah, suwoop on me Big blatts like suwoop, yeah What you want? What do you want? Ayy ayy, big sticks for a punk, yeah, mmh What is, what is **** Yeah, uh, ayy, ayy, big blatts 'cause I bleed, yeah Mhm, what he on, what he breathe? Yeah Ayy ayy, I'm pushin' P's, he pushin' P's, yeah Yeah, what it is and what it ain't, mh Ayy ayy, like a skunk, we leave him stank"	1
24K Magic	Tonight I just want to take you higher Throw your hands up in the sky Let's set this party off right  Players, put yo' pinky rings up to the moon Girls, what y'all trying to do? 24 karat magic in the air Head to toe so player Uh, look out!  Pop pop, it's show time (Show time) Show time (Show time) Guess who's back again? Oh they don't know? (Go on tell 'em) Oh they don't know? (Go on tell 'em) I bet they know soon as we walk in (Showin' up) Wearing Cuban links (ya) Designer minks (ya) Inglewood's finest shoes (Whoop, whoop) Don't look too hard Might hurt ya'self Known to give the color red the blues  Ooh ****, I'm a dangerous man with some money in my pocket (Keep up) So many pretty girls around me and they waking up the rocket (Keep up) Why you mad? Fix ya face Ain't my fault y'all be jocking (Keep up)  Players only, come on Put your pinky rings up to the moon Girls, what y'all trying to do? 24 karat magic in the air Head to toe so player Uh, look out!  Second verse for the hustlas (hustlas) Gangstas (gangstas) Bad ******* and ya ugly ass friends (Haha) Can I preach? (Uh oh) Can I preach? (Uh oh) I gotta show 'em how a pimp get it in First, take your sip (sip), do your dip (dip) Spend your money like money ain't **** (Whoop, whoop) We too fresh Got to blame in on Jesus Hashtag blessed They ain't ready for me  I'm a dangerous man with some money in my pocket (Keep up) So many pretty girls around me and they waking up the rocket (Keep up) Why you mad? Fix ya face Ain't my fault y'all be jocking (Keep up)  Players only, come on Put your pinky rings up to the moon Hey girls What y'all trying to do? 24 karat magic in the air Head to toe so player Uh, look out!  (Wooh) Everywhere I go they be like Ooh, so player ooh Everywhere I go they be like Ooh, so player ooh Everywhere I go they be like Ooh, so player ooh Now, now, now Watch me break it down like (Uh) 24 karat, 24 karat magic What's that sound? 24 karat, 24 karat magic Come on now 24 karat, 24 karat magic Don't fight the feeling Invite the feeling  Just put your pinky rings up to the moon Girls, what y'all trying to do? 24 karat magic in the air Head to toe so player Put your pinky rings up to the moon Girls, what y'all trying to do? (Do) 24 karat magic in the air Head to toe so player (24 karat) Uh, look out  (24 karat magic, magic, magic)	1
25 Hours	Your loves like an ocean That I wanna stay in Float away daily with you My troubles keep fading, call you an angel  Oh, you know I think that you're perfect Better than flawless Oh, you know Don't whisper I love you To make sure you heard it  Cause you're worth it Baby, you're worth it You're worth it Baby, you're worth it And 25 hours‘d be perfect  Tell me you love me Girl, you're looking lovely Swaying slowly in the moonlight I could lose the world and be fine  Oh, you know I think that you're perfect Better than flawless Oh, you know Don't whisper I love you To make sure you heard it  Cause you're worth it Baby, you're worth it You're worth it Baby, you're worth it And 25 hours‘d be perfect	1
2nd Hand	All I see is scrubs Face mean mugged On a couple drugs Smoke with migo plug FTP my blood Grey the ******* gang Boy stay in your lane Never high Just maintain Hate this fame Hate this game Take these shoes Last a day Oil flowing through my veins Lil remains that make that stain Y'all look good in cellophane mane Insane Real blade Swing it through your ******* brain I said **** 'em We got a problem? What you gonna do with it? I think nada Just a persona And i'm nirvana Popping xans to make you mad i know you want some Rolling rolling rolling rolling rolling rolling rolling Got an ounce of the coke white snow floating River road shawty Yung christ the one chosen Slick tote the AK47 stolen Woadie joscin' All of y'all are over-saturating 'preme and bape ***** its FTP all ******* day All y'all look the ******* same **** the fame **** a lane ***** i'm bout to swerve into the toll booth and scrape the change Bring out your dead and blaming it on yung plague ***** i pull up with the K K9 by my right leg until i say OK K9 on his hind legs ripping off your face All i gotta say is G*59 until the grave 1 color 2 numbers 3 fingers in the sky amongst the thunder I'm like **** the others Ima bring the ruckus I might **** your ***** She swears she suffers under the covers Ima hell hound Hell bound Shawty wanna die Ima sell pounds, sell pounds Shawty said she might let them bells pound, bells pounds Shawty wanna cry I'm like **** it Every night keep turning black I close my eyes	1
34+35 (Remix)	" Hmm  You might think I'm crazy The way I've been cravin' If I put it quite plainly Just gimme them babies So what you doing tonight? Better say, ""Doin' you right"" (Yeah) Watchin' movies, but we ain't seen a thing tonight (Yeah)  I don't wanna keep you up (You up) But show me, can you keep it up? (It up) 'Cause then I'll have to keep you up Shit, maybe I'mma keep you up, boy I've been drinking coffee (I've been drinking coffee; coffee) And I've been eating healthy (I've been eating healthy; healthy) You know I keep it squeaky, yeah (You know I keep it squeaky) Saving up my energy (Yeah, yeah, saving up my energy)  Can you stay up all night? **** me 'til the daylight Thirty-four, thirty-five (Yeah, yeah, yeah, yeah) Can you stay up all night? (All night) **** mе 'til the daylight Thirty-four, thirty-five (Yeah, yеah, yeah, yeah)  Can we stay up all night, **** a jet lag You bring your fine ass and overnight bag Add up the numbers or get behind that Play and rewind that, listen, you'll find that I want that 69 without Tekashi And I want your body and I make it obvious Wake up the neighbors, we got an audience They hear us clapping, but we not applauding At six o'clock with no crushing Then it gets seven o'clock and he want it Then it hit eight o'clock, you said, ""**** it"" Forget your girl, pretend that I'm her You make the cat purr, you make my back hurt, ayy Making that squirt, a rain, a shower, it's sprayin' Now that's perfect, baby, we don't sleep enough But I'ma keep you up, if you can keep it up (Baby)  Can you stay up all night? (All night) **** me 'til the daylight (Yeah, yeah) Thirty-four, thirty-five (Yeah, yeah, yeah, yeah) Can you stay up all night? (All night) **** me 'til the daylight Thirty-four, thirty-five (Yeah, yeah, yeah, yeah)  Rock you like a baby But you know I’m bout to keep you up Welcome to my channel and Today I’m bout to teach you sum I can make you pop legs up like a can can Wake the neighbors up Make it sound like the band playing Bitch, let me get cute He’s about to come through I’ve been in the shower for about a whole hour He finna act a dog in it So he get the bald kitty Netflix or Hulu baby you choose I’m up like Starbucks 3 pumps ooh This pussy good for ya health call it super food When I’m by myself DIY like its YouTube Bad bad bitch All the boys wanna spank me left him on read Girlfriend need to thank me Make his toes point Ballerina no tutu Baby im the best I don’t know what the rest do Dive in the water like a private island 34 35 we can 69 it And I been a bad girl But this pussy on the good list I hope that you ain't tired We ain't stoppin’ ‘til i finish  Can you stay up all night? **** me 'til the daylight (Yeah, yeah) Thirty-four, thirty-five (Yeah, yeah, yeah, yeah) (Thirty-four, thirty-five) Can you stay up all night? (Do you know what that means?) **** me 'til the daylight (Do you know what that means?) Thirty-four, thirty-five (Yeah, yeah, yeah, yeah) Yeah, yeah, yeah  Means I wanna ""69"" with you No shit Math class Never was good"	1
34+35	Hmm You might think I'm crazy The way I've been cravin If I put it quite plainly Just give me them babies So what you doing tonight Better say doin' you right Yeah Watching movies but we Ain't seein' a thing tonight Yeah I don't wanna keep you up (You up) But show me can you keep it up it up 'Cause then I'll have to keep you up S**t maybe I'ma keep you up boy I've been drinking coffee (I've been drinking coffee coffee) And I've been eating healthy (I've been eating healthy healthy) Know I keep it squeaky yeah (Know I keep it squeaky) Saving up my energy (Yeah yeah saving up my energy) Can you stay up all night **** me 'til the daylight Thirty-four thirty-five Yeah yeah yeah yeah Can you stay up all night (All night) **** me 'til the daylight Thirty-four thirty-five Yeah yeah yeah yeah You'll drink it just like water (Water) You'll say it tastes like candy So what you doing tonight Better say doin' you right Yeah Watching movies boy we Ain't seein' a thing tonight Yeah I don't wanna keep you up (You up) But show me can you keep it up (It up) 'Cause then I'll have to keep you up s**t maybe I'ma keep you up boy I've been drinking coffee(Said I've been drinking coffee coffee) And I've been eating healthy(And I've been eating healthy healthy) Know I keep it squeaky yeah Saving up my energy Yeah yeah yeah Can you stay up all night (All night) **** me 'til the daylight (Daylight) Thirty-four thirty-five Yeah yeah yeah yeah Can you stay up all night (Can you stay) **** me 'til the daylight (Can you stay) Thirty-four thirty-five Yeah yeah yeah yeah Oh yeah yeah Baby you might need a seatbelt when I ride it I'ma leave it open like a door come inside it Even though I'm wifey you can hit it like a side chick Don't need no side **** no Got the neighbors yellin' earthquake earthquake 4.5 when I make the bed shake But you down to hit it even though it's lightweigh (It's lightweight yeah yeah yeah babe) We'll start it at midnight go 'til the sunrise (Sunrise) Done at the same time Yeah But who's counting the time when we got it for life (Got it for life) I know all your favorite spots (Favorite spots) We can take it from the top(From the top) You such a dream come true true Make a b***h wanna hit snooze ooh Can you stay up all night **** me 'til the daylight Yeah yeah Thirty-four thirty-five Yeah yeah yeah yeah Thirty-four thirty-five Can you stay up all night Do you know what that means **** me 'til the daylight Thirty-four thirty-five Yeah yeah yeah yeah Means I wanna 69 with you No s**t Math class Never was good	1
44 More	"Ayy, ************ I been goin' and goin' like the Energizer Yeah, I'm supplyin' the wood like Elijah In the cut, smokin' on indica Might *********** around and compartmentalize ya They say, they say life is a ************ and if that is the case then I'm finna surprise her No, I am not an adviser, but I do advise you to pay attention Never need to mention, I'm that mother********* bustin' heads Finna push it to the ledge Yeah, I've been smokin' my meds Ain't got no love for the feds Can't let fame go to your head *********** with me, watch where you tread I'm finna kill it instead I'm finna, I'm finna, I'm finna I will, I will do like I've never done it And I wanna run it and I wanna keep it goin' and goin' Like infinity, be the only entity to ever rip it apart From the start like this, from the heart like this Finna murder it, a million miles and there ain't no nitrous Doin' righteous I-I been, I-I-I been down this road before Everybody think that they do but they don't Swear to God that they would but they won't Spittin' riddles in the middle of a past-time Me in my mind, feelin' divine, like yeah Finna get it like yeah, yeah, like yeah, like yeah (woo, woo, woo, woo) I done made 20 million dollars (preach!) I don't flex to be acknowledged (preach!) At this point it's common knowledge (preach!) All you haters been abolished (preach!) You in the club throwin' dollars, but I'm savin' mine so my kids go to college (preach!) Or maybe whatever they wanna do (preach!) Just as long as they never say (preach!) ""Daddy blew 20 million dollars (ayy) He had to flex to be acknowledged (ayy) He in the club throwin' dollars and now cannot afford to send me to college (ayy) Daddy just wanna be loved, just like everybody wanna be accepted (ayy) But somehow he had neglected me and my momma for all of this rap ************t"" (ayy) No, I cannot *********** with that ************t (ayy) No, I cannot *********** with that Who you know dropped the album back to back to back to back to back again? I'm back again to snap again and goddamnit, it ain't no other way around it Yeah, it's happenin' 'cause I've been livin' in a world on my own Leave me alone, I'm in the zone where I've been prone to destroy ************t You cannot avoid this Wack *********as have annoyed this Yes, you know I enjoy this Preach, *********in' preach Yeah I'm tryna reach everybody in the streets, puttin' words to the beats Each one teach one, yeah I'm tryna reach one Who the beast one? That be me, I'm the pride to the East one Tell me how you really wanna do it right now, time to murder this Shout out everybody, no ***********' around, ain't heard of this Heard of us, we ain't goin' nowhere, it's a heard of us Hold up, roll up Levitated like I'm David Blaine Livin' a dream like I'm David Aames Talk all you want, we are not the same Step in the spot, yeah, they know the name Sold more albums my first week than Harry Styles and Katy Perry That ain't a sign of the times then I don't know what is, man this ************t is scary 'Cause ************, I've been blowin' up like C-4 And I'm 3 for 3 like a free throw Anybody hatin' on the boy Take a step back and then deepthroat Now my phone blowin' up like ring Like ring, ring, ring, ring, ring, ring, ring, ring That Kevin Durant, I'm a champion Check the numbers, I'm a champion Can't sleep on the boy anymore But the haters that love to hate gon' pop an Ambien Star Lord, champion Know the name, now they know the alias, that's for sure Gave 'em 44, now here's 44 more"	1
5 O'Clock	It's 5 o' clock in the morning Conversation got boring  You said you'd go into bed soon So I snuck off to your bedroom And I thought I'd just wait there Until I heard you come up the stairs And I pretended I was sleepin and I was hoping… [T Pain It's 5 o'clock in the morning, and I want ya And you want me, don't ya? I can see it Cause you've been waiting on me since I said that I was hittin' the club Something coming up on me And I know you be getting so horny Cause you be sending me texts Like boy just get your ass up in that car And come get all of this love  You ain't got to remind me She already said if I don't come home on time She might go crazy And she'll be waiting on me naked With one of my chains on She might come and find me And then ask me kindly  Do I want her to go crazy? We do this every night And then we always wake up singing the same song [Hook - Lily Allen It's 5 o' clock in the morning Conversation got boring  You said you'd go into bed soon So I snuck off to your bedroom And I thought I'd just wait there  Until I heard you come up the stairs And I pretended I was sleepin  And I was hoping you creep would in [Hook 2 - T-Pain It's 5 o' clock in the morning Conversation got boring You said you'd go into bed soon So I snuck up to your bedroom And I thought I'd just wait there Until I heard you come up the stairs And I pretended I was sleepin And I was hoping you would creep in [T-Pain It's 5 o'clock in the morning And you calling And these females got me stalling I can hear your voice in my head like What is he doing? oh what is he doing? Cause I keep checking my cell phone And these missed calls You texting me like I'mma kill y'all If you don't get your ass up out of that club And you do know what time it is It's 5 o'clock in the morning On my bed, girl And this Nuvo got me trippin And I know that you mad, girl But you ain't got to worry about nothing Girl I got you, girl I got you She might come and find me, and then ask me kindly Do I want her to go crazy We do this every night and then We always wake up singing the same song [Hook - Lily Allen It's 5 o' clock in the morning Conversation got boring You said you'd go into bed soon So I snuck off to your bedroom And I thought I'd just wait there Until I heard you come up the stairs And I pretended I was sleepin  And I was hoping you would creep in It's 5 o' clock in the morning Conversation got boring You said you'd go into bed soon  So I snuck off to your bedroom  And I thought I'd just wait there Until I heard you come up the stairs And I pretended I was sleepin And I was hoping you would creep in It's 5 o' clock in the morning [Wiz Khalifa You ain't got nothing on But the t-shirt that I left over your house The last time I came and put it on ya Too many thirsty girls up in this club for me to Leave here with one of them That's why I call her And you'll be right at home waiting for me Iphone plugged in the wall, just waiting for me Club closed at 6, left around 4:30  Yeah so by the time I'm at your crib.. It's 5′o Clock in the morning And you yawning, but I've been drinking all night and I feel like performing With you in the bedroom Flooring to the dresser Dont want nothing less cause I'm sure you're the best You're the one, So I let you Thats how you show me love And when we finish you like damn, babe you woke me up I like you way you put it down likes its for both of us The sun aint the only thing thats coming up [Hook It's 5 o' clock in the morning Conversation got boring You said you'd go into bed soon So I snuck off to your bedroom And I thought I'd just wait there Until I heard you come up the stairs And I pretended I was sleepin And I was hoping you would creep in It's 5 o' clock in the morning	1
5% TINT	Producer：FKi 1st Writers ：Khujo Goodie/T-Mo/Big Gipp/Sleepy Brown/Organized Noize/FKi 1st/MIKE DEAN/CyHi The Prynce/Travis Scott Samples：Cell Therapy(1995)—Goodie Mob Peepin‘ in My Window(Screwed)(2001)—Lil Keke  Who's that creeping through my window? 'Fore you come outside, I got the M4 Took her to the endzone from the Enzo Know I love to smoke, you love the liq more Wanna hit the Jack, then what you call for? All that out-your-name sh!t, that ain't called for, mm Who that creepin'? Know the tint is dark (Five percent) All that fall-in-love sh!t, gotta Kevin Hart (Yeah, yeah) All that speed and fly sh!t, we might teleport, yeah (Skrrt, skrrt) All that cop harass sh!t, I might clip a sarge, yeah (12) Keep bouncin' that a3s, you just might get award, yeah If she bad, she get a pass into the tour (Passes, yeah) I pick through the family, grab the bad sister like Janet Opps outside, don't panic Gotta switch, gotta change up transit Still jump around, move antsy And I still don't like sh!t fancy Up late feelin' real chancy They outside really tryna end me Yeah Who's that creeping through my window? (My window) 'Fore you come outside, I got the M4 (M4) Took her to the endzone from the Enzo (Yah) Know I love to smoke, you love to lick more (Yah-yah) Wanna hit the Jack, then what you call for? (Yah-ah) All that out-your-name sh!t, that ain't called for (Ya-ah) Who the fxck is this? Met somebody baby mama inside of the VIP, while I'm tryna tip Shawty said she holding, got a razor in her lip Mix my cup and twist one up, I love that ratchet sh!t She like, iced out wrists, iced out-iced out wrists (Iced out wrists) Fxck don't kiss, fxck, she fxck don't kiss (Mwah) Look like friends but she say they twins (Twins) Jump right in, there's legroom in this Benz (Legroom in this Benz) Ten miles to the crib, you know that's deep (Deep, yeah) I think it's someone out there watching me, yeah Who's that creeping through my window? (My window, who?) 'Fore you come outside, I got the M4 (M4) Took her to the endzone from the Enzo (Yah, yeah!) Know I love to smoke, you love to lick more (Lick! Yah-yah) Wanna hit the Jack, then what you call for? (Yah-ah, Jack!) All that out-your-name sh!t, that ain't called for (Ya-ah)  Who's that creeping through my window? 'Fore you come outside, I got the M4 Took her to the endzone from the Enzo Know I love to smoke, you love to lick more 	1
50 Feet	50, 50 Feet up underground You know I keep my feet on the sound 50, 50 Feet up underground You know I keep my feet on the sound I'm around, baby I'm around Underground, but you know I'm around I was down, lately I've been down Ran around, now I'm back I'm found Pour the wine up You're silent Why though? You know you like This style of This side of I know you like it I ****ed you right, I did I loved you every single night You know you like, that dear You know you like it when I ride You owe me all of it You told me every single time I'm holding on to it I'm holding everything that's mine I ****ed you right, I did I loved you every single night You know you like, that dear You know you like it when I ride You owe me all of it You told me every single time I'm holding on to it I'm holding everything that's mine You know it Popped a pill What's the deal I don't feel it anymore Popped, popped a pill What's that? You know I've been down on the floor I cried everyday You know this ain't real anymore It's a dream on the door It's a dream on the board It's the life you warned me Hold tighter Reminiscing on old times With my red lighter Said you'd feel it in your throat When I sing You know what I mean You know what I mean I ****ed you right, I did I loved you every single night You know you like, that dear You know you like it when I ride You owe me all of it You told me every single time I'm holding on to it I'm holding everything that's mine I ****ed you right, I did I loved you every single night You know you like, that dear You know you like it when I ride You owe me all of it You told me every single time I'm holding on to it I'm holding everything that's mine You know it 50, 50 Feet up underground You know I keep my feet on the sound 50, 50 Feet up underground You know I keep my feet on the sound 	1
5000 Miles	Visions of nothing and thoughts I’ve forgotten And everything is five thousand miles now Five thousand miles now Five thousand miles And all I can promise is all that I’ve got is a moment And that’s just five thousand miles now Five thousand miles now Five thousand miles And it’s hard to explain but you know that If I could only see your hands I know that in a split second you’d understand The stars and the gutter and one or the other And everything is five thousand miles now Five thousand miles now Five thousand miles You get what you’re given if I’m not mistaken I think all I’m thinking is five thousand miles now Five thousand miles now Five thousand miles	1
7 rings (Remix)	"Ariana Grande： Yeah breakfast at Tiffany's and bottles of bubbles Girls with tattoos who like getting in trouble Lashes and diamonds ATM machines Buy myself all of my favorite things Yeah Been through some bad s**t I should be a sad ***** Who woulda thought it'd turn me to a savage Rather be tied up with calls and not strings Write my own checks like I write what I sing yeah Yeah My wrist stop watchin' my neck is flossy Make big deposits my gloss is poppin' You like my hair Gee thanks just bought it I see it I like it I want it I got it Yeah Ariana Grande/2 Chainz： I want it I got it I want it I got it I want it I got it I want it I got it Yeah You like my hair Gee thanks just bought it I see it I like it I want it I got it 2 Chainz yep 2 Chainz： My ideas are priceless I know I'm the nicest I knew you would like this I must be psychic I'm from the streets baby I'm nothing like them Tru She's sweet in the day but freaky when night come Tell 'em It's mine invested Uh I spend it on necklace Uh I got the cash if I don't get credit Uh And I'm well respected so she feel protected So scratch all the exes Ex It's next like contestants Woo It's blessings no stressing no flexing Got one car parked right in the entrance Got one car parked right at the exit See you didn't expect this you think like a robot I put bands in yo face like Botox Ariana Grande/2 Chainz： Yeah I want it Yeah I got it I want it I got it Uh I want it I got it Uh I want it I got it Baby You like my hair Gee thanks just bought it Oh yeah I see it I like it I want it I got it Yep Ariana Grande： Yeah my receipts be lookin' like phone numbers If it ain't money then wrong number Black card is my business card The way it be settin' the tone for me I don't mean to brag but I be like ""Put it in the bag "" yeah When you see them racks they stacked up like my a*s yeah Shoot go from the store to the booth Make it all back in one loop gimme the loot Never mind I got a juice Nothing but net when we shoot Look at my neck look at my jet Ain't got enough money to pay me respect Ain't no budget when I'm on the set If I like it then that's what I get yeah I want it I got it I want it I got it Oh yeah I want it I got it I want it I got it Oh yeah yeah You like my hair Gee thanks just bought it I see it I like it I want it I got it Yep"	1
